id,content_id,topic_id,confidence
33197,1429,MCS,0.85
33198,1228,TTEC,0.18
33199,178,BRK.B,0.48
33200,161,CHRW,0.09
33201,1625,GES,0.48
33202,6,CYTX,0.97
33203,19,ERII,0.67
33204,227,STAR^D,0.65
33205,938,VFC,0.71
33206,910,CBL^D,0.44
33207,1437,MSDI,0.86
33208,1882,PERI,0.49
33209,568,FPT,0.53
33210,171,NEE^C,0.57
33211,1700,EVOL,0.39
33212,1059,RRR,0.13
33213,537,ONVO,0.05
33214,663,VEDL,0.51
33215,1141,WABC,0.23
33216,819,CTV,0.1
33217,526,PBB,0.22
33218,549,EVOL,0.65
33219,1742,VIGI,0.49
33220,1581,MPVD,0.67
33221,935,CLIR,0.58
33222,1851,XRM,0.86
33223,1282,EPR^C,0.5
33224,1099,TOUR,0.01
33225,293,CLAC,0.4
33226,17,MTL,0.1
33227,1542,INTC,0.64
33228,620,GMS,0.79
33229,1864,DORM,0.46
33230,600,CFBK,0.38
33231,327,UNP,0.73
33232,1763,O,0.74
33233,1774,NEE^J,0.88
33234,792,GLYC,0.36
33235,312,JLL,0.43
33236,1870,AFW.CL,0.52
33237,1703,VSTO,0.89
33238,656,HIMX,0.64
33239,957,NLY^A,0.37
33240,890,NVG,0.06
33241,535,MSDI,1.0
33242,173,MTG,0.78
33243,92,ETFC,0.86
33244,1674,JNCE,0.08
33245,1885,NADL,0.12
33246,54,HEBT,0.03
33247,436,IPHI,0.34
33248,118,AMCN,0.85
33249,1245,NBD,0.14
33250,1304,VTVT,0.24
33251,1212,DSLV,0.23
33252,1378,DGII,0.83
33253,498,BLD,0.92
33254,847,TWX,0.74
33255,1450,NYT,0.6
33256,152,CLRB,0.27
33257,1373,QTWO,0.26
33258,474,RES,0.34
33259,1491,EWBC,0.79
33260,787,CYTX,0.55
33261,94,ONVO,0.22
33262,363,FIS,0.39
33263,158,BLL,0.46
33264,118,SIX,0.54
33265,1590,PPL,0.46
33266,1099,FLOW,0.75
33267,1399,UCTT,0.63
33268,469,STI.WS.A,0.87
33269,1504,ITCI,0.68
33270,1321,RCL,0.69
33271,1469,UBSH,0.14
33272,514,AEM,0.83
33273,1047,INFO,0.32
33274,1608,ICHR,0.83
33275,428,PSCD,0.91
33276,1642,INGR,0.74
33277,72,VEEV,0.97
33278,1002,RILYL,0.09
33279,885,LMNR,0.68
33280,1970,ORLY,0.46
33281,238,RFIL,0.16
33282,1965,DDD,0.18
33283,1941,DORM,0.89
33284,1974,THG,0.13
33285,513,HAE,0.21
33286,1310,TSC,0.32
33287,14,SRUN,0.89
33288,1066,RMP,0.54
33289,594,CNXC,0.34
33290,940,WRB^B,0.97
33291,959,JTA,0.21
33292,144,NHI,0.99
33293,3,CWAY,0.4
33294,1473,BV,0.62
33295,21,ICB,0.86
33296,1262,NURO,0.7
33297,142,ERII,0.13
33298,1703,LRAD,0.11
33299,1469,CBL^D,0.52
33300,1342,FNCX,0.6
33301,1054,DXJS,0.23
33302,112,COWN,0.51
33303,781,EBSB,0.79
33304,126,ETW,0.69
33305,1750,AVGO,0.51
33306,1674,SYY,0.87
33307,854,BRSS,0.85
33308,84,RGSE,0.85
33309,1421,PSTB,0.96
33310,459,VCEL,0.69
33311,938,MLP,0.26
33312,124,UZA,0.03
33313,1789,FCB,0.69
33314,1672,SIX,0.04
33315,482,VTVT,0.57
33316,1052,HNNA,0.45
33317,991,CLW,0.94
33318,1611,URBN,0.79
33319,794,TSNU,0.47
33320,1645,ATTO,0.21
33321,179,TCFC,0.24
33322,276,CBM,0.65
33323,1617,EMIF,0.08
33324,675,RAIL,0.79
33325,901,NOV,0.8
33326,236,FNJN,0.45
33327,1265,O,0.07
33328,181,MOMO,0.78
33329,1490,CNX,0.12
33330,1635,IPCC,0.51
33331,236,HZO,0.65
33332,1450,PSCD,0.64
33333,1263,COWN,0.07
33334,109,UBOH,0.09
33335,973,VTVT,0.95
33336,205,ESG,0.69
33337,5,QTWO,0.15
33338,382,SHO,0.79
33339,1824,NHI,0.5
33340,1112,RGSE,0.84
33341,423,RES,0.31
33342,1336,ITCI,0.82
33343,1590,LMNR,0.45
33344,1375,UBSH,0.04
33345,1345,FIS,0.59
33346,1154,DRD,0.68
33347,1114,BAC^D,0.6
33348,1641,FPT,0.7
33349,1135,BRSS,0.62
33350,1276,CNMD,0.23
33351,615,HAE,0.03
33352,1858,CPAH,0.95
33353,1490,ADC,0.32
33354,1047,TOUR,0.72
33355,1159,JHX,0.19
33356,223,OACQ,0.17
33357,657,AOI,0.42
33358,1810,SHO,0.58
33359,1844,REN           ,0.98
33360,670,TWX,0.13
33361,490,AIRG,0.03
33362,1145,SNGXW,0.58
33363,1400,CFC^B,0.75
33364,731,SHLX,0.35
33365,241,NYLD.A,0.67
33366,861,LADR,0.65
33367,1428,URBN,0.53
33368,1643,SIG,0.99
33369,680,BUFF,0.79
33370,870,TBBK,0.05
33371,287,ITCI,0.17
33372,200,UNM,0.97
33373,212,CYCC,0.78
33374,1072,UBOH,0.92
33375,561,MTG,0.73
33376,1876,TI.A,0.23
33377,738,NEE^C,0.16
33378,1826,WAC,0.62
33379,1560,HCKT,0.89
33380,1786,BMRC,0.53
33381,402,PERI,0.12
33382,272,GLYC,0.17
33383,449,KSS,0.87
33384,774,TWX,0.5
33385,1451,ORLY,0.82
33386,740,BOOT,0.1
33387,1091,PSTB,0.52
33388,1800,RADA,0.41
33389,1471,IPCC,0.28
33390,560,ITUS,0.38
33391,762,XOXO,0.17
33392,1388,KBWB,0.56
33393,1861,CPAAW,0.72
33394,589,JSM,0.18
33395,553,CHRW,0.66
33396,275,CL,0.37
33397,791,KBWY,0.79
33398,729,RBA,0.88
33399,1777,KEM,0.97
33400,617,NEE^C,0.66
33401,145,EGF,0.04
33402,1324,TTEC,0.51
33403,1970,ASML,0.04
33404,1208,RVEN,1.0
33405,1687,TBBK,0.53
33406,530,HCKT,0.77
33407,967,AMMA,0.28
33408,1929,RARX,0.36
33409,1626,WTFCM,0.41
33410,1770,RADA,0.35
33411,603,ELVT,0.05
33412,1201,VIGI,0.82
33413,1519,MX,0.89
33414,395,VTVT,0.74
33415,1117,JNCE,0.78
33416,1723,STMP,0.9
33417,918,EDGE,0.65
33418,209,CYCCP,0.12
33419,1228,UCTT,0.08
33420,18,DQ,0.32
33421,1402,MUC,0.71
33422,1511,TOUR,0.54
33423,795,IPCC,0.43
33424,1173,AOI,0.16
33425,1198,NGHCZ,0.35
33426,483,AMNB,0.54
33427,1998,NURO,0.91
33428,676,PNNT,0.32
33429,724,NURO,0.28
33430,63,TWNKW,0.91
33431,1845,TDW,0.17
33432,1509,NRCIA,0.09
33433,1032,ZN,0.93
33434,1908,SILC,0.55
33435,1996,TSM,0.35
33436,1982,SPWR,0.45
33437,1226,NEE^C,0.83
33438,609,FBR,0.53
33439,412,NADL,0.34
33440,1972,SIX,0.54
33441,708,NLST,0.98
33442,1089,MACQ,0.39
33443,1723,PXI,0.56
33444,462,CYCCP,0.78
33445,1153,URBN,0.07
33446,83,ADC,0.57
33447,1079,AAV,0.8
33448,970,PCN,0.89
33449,1597,GATX,0.72
33450,671,HCKT,0.64
33451,1368,ESPR,0.22
33452,1642,BANFP,0.08
33453,1378,MTL,0.21
33454,589,UONE,0.65
33455,773,FBR,0.87
33456,1208,TWNKW,0.31
33457,306,DSLV,0.46
33458,1861,NVDQ,0.37
33459,411,UTL,0.74
33460,919,VEDL,0.81
33461,610,DXLG,0.59
33462,324,PSC,0.81
33463,1770,NUO,0.01
33464,1300,WABC,0.71
33465,484,LGND,0.85
33466,1209,FIS,0.95
33467,1866,RBA,0.32
33468,26,BMRC,0.75
33469,565,PRTO,0.53
33470,547,FLOW,0.86
33471,166,GCVRZ,0.18
33472,809,XRM,0.32
33473,1119,PETS,0.77
33474,1904,JHX,0.58
33475,1703,LGND,0.55
33476,1639,FTD,0.97
33477,1304,AAV,0.02
33478,544,EQC,0.2
33479,1124,CHK^D,0.53
33480,1697,INTC,0.62
33481,1713,MACQ,0.33
33482,1710,CBM,0.7
33483,661,GENE,0.99
33484,1524,RCL,0.97
33485,168,EBSB,0.92
33486,928,ARNA,0.0
33487,432,HTF,0.33
33488,979,REXX,0.67
33489,158,ASGN,0.41
33490,921,VNO^G,0.74
33491,1811,EROS,0.68
33492,530,NYMTO,0.39
33493,21,TNP^E,0.26
33494,49,CLIR,0.53
33495,494,TTEC,0.76
33496,815,WTFCM,0.45
33497,1218,TSM,0.06
33498,91,BAS,0.31
33499,62,JPM^F,0.88
33500,1408,AJRD,0.57
33501,1278,CAE,0.7
33502,1862,IRWD,0.49
33503,838,GCVRZ,0.89
33504,1225,CTV,0.24
33505,1395,FTD,0.73
33506,1169,BAM,0.96
33507,1090,UTF,0.82
33508,57,CNMD,0.29
33509,1452,RVEN,0.01
33510,661,MOMO,0.55
33511,1544,EXAS,0.39
33512,684,DSXN,0.48
33513,1255,DE,0.49
33514,1368,MEDP,0.42
33515,1324,AMNB,0.08
33516,64,BSAC,0.65
33517,1506,LJPC,0.99
33518,229,LCUT,0.72
33519,1707,FTHI,0.95
33520,288,ADC,0.36
33521,155,ATTO,0.85
33522,805,WSTG,0.48
33523,393,DYNT,0.21
33524,1570,REN           ,0.62
33525,232,EFSC,0.57
33526,1070,UBOH,0.35
33527,733,RCL,0.75
33528,1735,NUM,0.19
33529,1808,CTV,0.83
33530,290,UNM,0.77
33531,1742,ONVO,0.24
33532,613,PBFX,0.35
33533,840,CLNS^D,0.41
33534,424,TSEM,0.29
33535,1105,SIX,0.48
33536,1179,FBR,0.82
33537,306,HIVE,0.81
33538,1556,PBB,0.22
33539,54,BLD,0.61
33540,1786,EMCG,0.32
33541,947,DE,0.64
33542,405,UNAM,0.08
33543,1422,CDR,0.9
33544,429,CDR,0.43
33545,124,HGT,0.24
33546,1006,EXPD,0.93
33547,1267,GMS,0.81
33548,1114,KTF,0.57
33549,874,STMP,0.2
33550,342,BAM,0.09
33551,1059,AJRD,0.21
33552,33,JTA,0.24
33553,62,GLNG,0.36
33554,874,MOBL,0.09
33555,352,TCFC,0.59
33556,248,MPLX,0.79
33557,243,CTU,0.69
33558,85,VEDL,0.41
33559,1579,CDR,0.67
33560,1121,PBIB,0.79
33561,1756,SILC,0.4
33562,1562,GG,0.38
33563,62,UTL,0.65
33564,553,BAC^I,0.85
33565,1988,HTA,0.51
33566,238,NYLD.A,0.06
33567,45,THG,0.04
33568,1136,VTVT,0.03
33569,288,AMAG,0.43
33570,1232,VSTO,0.49
33571,1351,IPCC,0.46
33572,1813,GMED,0.47
33573,1914,EPR,0.56
33574,1884,AUY,0.7
33575,648,EMIF,0.67
33576,1526,FORD,0.42
33577,513,RCL,0.71
33578,661,LTXB,0.31
33579,1959,PRLB,0.48
33580,1557,VALE.P,0.94
33581,449,NDLS,0.26
33582,1799,ECA,0.51
33583,225,GOF,0.05
33584,425,INSW,0.46
33585,1105,RBA,0.67
33586,1189,RBA,0.45
33587,1933,RADA,0.28
33588,22,DORM,0.32
33589,524,THW,0.94
33590,20,GCVRZ,0.21
33591,1846,ETFC,0.02
33592,319,FBR,0.92
33593,1079,AFW.CL,0.46
33594,736,AMAG,0.74
33595,731,RADA,0.65
33596,307,AJRD,0.27
33597,244,WABC,0.21
33598,245,ABR^A,0.37
33599,429,ATTO,0.54
33600,833,ICB,0.78
33601,783,ECL,0.27
33602,1460,BOOT,0.66
33603,1135,THW,0.46
33604,1353,DE,0.81
33605,1116,AMMA,0.46
33606,1692,FII,0.5
33607,64,STAF,0.07
33608,1994,GCH,0.46
33609,1241,SILC,0.19
33610,1236,EXPD,0.73
33611,1105,HEP,0.72
33612,1574,FII,0.32
33613,1914,MKTX,0.8
33614,315,HTF,0.58
33615,486,GWRS,0.51
33616,1766,FEX,0.65
33617,63,RAIL,0.92
33618,1065,CBM,0.51
33619,1450,OEC,0.12
33620,1942,MX,0.64
33621,1963,FIS,0.63
33622,1662,HTA,0.99
33623,1307,EFSC,0.43
33624,1282,APOPW,0.33
33625,703,ITCI,0.97
33626,1824,MKTX,0.03
33627,241,CRNT,0.96
33628,1949,SHAK,0.34
33629,1933,FORM,0.4
33630,649,DE,0.19
33631,1023,NYLD.A,0.94
33632,1281,RFIL,0.22
33633,1767,TNP^E,0.63
33634,209,WMGI,0.52
33635,1982,INTC,0.6
33636,1117,NEE^J,0.13
33637,1610,IDSY,0.59
33638,1076,INN,0.83
33639,1561,GAB,0.57
33640,687,VCEL,0.66
33641,1397,FNCX,0.32
33642,1021,CYTX,0.26
33643,449,PPG,0.75
33644,1437,UZA,0.37
33645,1340,XRM,0.89
33646,681,EXPD,0.94
33647,1768,DE,0.68
33648,597,CTV,0.22
33649,1504,SNDX,0.07
33650,1385,PPH,0.77
33651,127,CUK,0.89
33652,1431,NOVN,0.57
33653,343,CPAH,0.52
33654,404,BLL,0.61
33655,1544,RAIL,0.23
33656,799,UTL,0.67
33657,413,PTGX,0.99
33658,828,ESPR,0.38
33659,1336,GATX,0.31
33660,1710,GMS,0.57
33661,1238,ALL^D,0.5
33662,1559,XRM,0.83
33663,240,VCEL,0.17
33664,573,VONV,0.01
33665,1827,UBSH,0.05
33666,690,FII,0.51
33667,1258,BWLD,0.5
33668,637,BANFP,0.77
33669,1146,TSNU,0.79
33670,875,HPP,0.28
33671,866,UZA,0.11
33672,146,ELVT,0.74
33673,1576,UBOH,0.74
33674,651,ARRY,0.57
33675,1437,VSTO,0.02
33676,1198,PENN,0.18
33677,860,NHI,0.86
33678,17,NEE,0.91
33679,409,ABY,0.42
33680,1239,C^P,0.97
33681,1869,PTGX,0.76
33682,375,AFSI^C,0.96
33683,1889,SRCLP,0.63
33684,1210,TSNU,0.95
33685,514,GOF,0.75
33686,1815,RAIL,0.13
33687,701,CR,0.93
33688,1915,MPVD,0.55
33689,1894,SRUN,0.88
33690,986,ESG,0.26
33691,1477,VNO^G,0.07
33692,1030,NICE,0.61
33693,384,INFO,0.49
33694,696,LJPC,0.86
33695,1045,GHY,0.24
33696,979,MS^E,0.49
33697,1145,JSM,0.02
33698,1238,IAC,0.93
33699,855,CYTX,0.77
33700,499,VIGI,0.94
33701,676,NLY^A,0.37
33702,1134,QUAD,0.68
33703,980,AJRD,0.11
33704,1107,GHY,0.45
33705,1606,DRYS,0.8
33706,637,MZOR,0.2
33707,656,GCVRZ,0.93
33708,338,GFA,0.06
33709,349,FNJN,0.71
33710,1374,MPO,0.82
33711,1697,PFLT,0.88
33712,1859,DTY,0.97
33713,1859,CBM,0.77
33714,388,BIOC,0.69
33715,1745,LORL,0.04
33716,60,AAV,0.59
33717,1193,GENE,0.97
33718,735,NBD,0.2
33719,1558,BUFF,0.25
33720,1100,IAC,0.35
33721,1781,FLOW,0.15
33722,1073,AEM,0.41
33723,1444,TOUR,0.27
33724,1632,DTY,0.91
33725,230,INN,0.38
33726,863,FORD,0.76
33727,1819,OACQ,0.08
33728,924,UNP,0.4
33729,437,GLNG,0.29
33730,886,HLNE,0.51
33731,1585,FORM,0.59
33732,916,STI.WS.A,0.9
33733,402,DHT,0.92
33734,660,RAIL,0.73
33735,685,ECL,0.32
33736,28,AOI,0.52
33737,968,AEM,0.56
33738,246,BIP,0.78
33739,1194,HIVE,0.76
33740,820,ABEO,0.09
33741,1052,PETS,0.11
33742,101,REXX,0.38
33743,1629,AAV,0.23
33744,1535,UTL,0.17
33745,1636,EMIF,0.83
33746,1748,BLL,0.85
33747,952,IPCC,0.53
33748,1165,VIIX,0.14
33749,1155,TISI,0.19
33750,290,NTC,0.11
33751,831,CBM,0.1
33752,461,VALE.P,0.37
33753,1900,TDW,0.73
33754,577,GLOB,0.74
33755,1922,MKTX,0.98
33756,403,WSTG,0.4
33757,1310,TNDM,0.5
33758,1586,YRCW,0.82
33759,1359,UBOH,0.55
33760,122,FORM,0.72
33761,1214,CYTX,0.08
33762,1327,UCTT,0.54
33763,1942,BRK.B,0.42
33764,515,OACQ,0.14
33765,1030,ADC,0.37
33766,533,WRB^B,0.37
33767,1303,AFSI^C,0.95
33768,1994,PXI,0.23
33769,370,PTSI,0.24
33770,1543,NLY^A,0.23
33771,233,DORM,0.36
33772,526,DQ,0.6
33773,1136,NEE^C,0.33
33774,1288,CNXC,0.65
33775,1092,PHI,0.08
33776,668,YRCW,0.23
33777,1390,NQ,0.58
33778,396,KBWY,0.72
33779,681,CDR,0.31
33780,424,CHRW,0.75
33781,1478,ARRY,0.8
33782,1777,MUC,0.04
33783,1863,ATTO,0.37
33784,414,KMX,0.83
33785,970,FSC,0.66
33786,1287,O,0.86
33787,1114,NYLD.A,0.7
33788,762,FWP,0.88
33789,1308,PSTB,0.89
33790,1448,ECL,0.22
33791,62,PAVMW,0.86
33792,1494,IDSA,0.27
33793,664,PTGX,0.92
33794,1502,CSQ,0.42
33795,279,UNP,0.39
33796,1953,APOPW,0.62
33797,953,TISI,0.59
33798,996,PGTI,0.2
33799,1723,CPAH,0.5
33800,459,BWLD,0.37
33801,590,CIR,0.47
33802,1232,PSCD,0.07
33803,1782,FPT,0.02
33804,822,AMAG,0.85
33805,1978,TI.A,0.01
33806,657,LMAT,0.59
33807,1217,BSAC,0.19
33808,1729,GCO,0.47
33809,556,BV,0.35
33810,1187,WTFCM,0.73
33811,315,SNLN,0.32
33812,1177,GMED,0.99
33813,306,EXC,0.08
33814,934,VEEV,0.39
33815,1050,SHAK,0.87
33816,840,WAC,0.3
33817,1600,SHAK,0.69
33818,710,HGT,0.23
33819,5,SRET,0.52
33820,588,EV,0.89
33821,1840,MSDI,0.3
33822,29,FIV,0.46
33823,1556,AAV,0.62
33824,1328,MPLX,0.09
33825,1488,AAT,0.52
33826,470,ESG,0.04
33827,1653,MLP,0.88
33828,237,MLP,0.27
33829,1896,AMNB,0.64
33830,1004,RADA,0.67
33831,202,EV,0.6
33832,1448,EXC,0.55
33833,926,BRSS,0.72
33834,1852,UBSH,0.36
33835,639,RADA,0.1
33836,731,NGHCZ,0.76
33837,556,RARX,0.7
33838,201,DTY,0.04
33839,1030,COST,0.36
33840,1660,MPLX,0.58
33841,949,CRNT,0.53
33842,868,AOI,0.85
33843,73,TOUR,0.78
33844,1499,DEA,0.52
33845,1030,MDIV,0.62
33846,4,AMNB,0.72
33847,827,BRK.B,0.24
33848,470,topic_id,0.4
33849,1402,LADR,0.67
33850,1778,UNM,0.02
33851,1878,MUC,0.65
33852,310,UNAM,0.48
33853,1767,BLD,0.78
33854,1753,STAF,0.14
33855,1735,AXSM,0.16
33856,1647,VALE.P,0.51
33857,512,FEMS,0.21
33858,1205,TBBK,0.07
33859,207,PTSI,0.35
33860,1605,FLOW,0.89
33861,320,STMP,0.57
33862,1187,ZSAN,0.2
33863,689,NOV,0.42
33864,170,NMS,0.04
33865,1560,ZSAN,0.17
33866,324,ATTO,0.5
33867,661,DORM,0.99
33868,1591,RMAX,0.06
33869,1469,SPWH,0.41
33870,1136,NVDQ,0.97
33871,737,FEX,0.18
33872,339,CLRB,0.86
33873,1351,NEE,0.22
33874,753,AGN^A,0.89
33875,1441,DEPO,0.99
33876,535,CAPR,0.92
33877,553,GWB,0.85
33878,537,QTWO,0.7
33879,35,INN,0.58
33880,603,JPM^E,0.81
33881,746,KT,0.44
33882,508,GLNG,0.24
33883,678,UCTT,0.95
33884,1724,DSLV,0.46
33885,1255,ANGO,0.75
33886,701,NLST,0.36
33887,73,FORM,0.17
33888,1779,ETW,0.12
33889,1865,SRET,0.72
33890,1456,topic_id,0.22
33891,1280,PBIB,0.39
33892,950,EWBC,0.13
33893,37,BCE,0.96
33894,1843,BRSS,0.64
33895,1201,GWB,0.35
33896,1790,C^P,0.35
33897,1870,PRTO,0.51
33898,1624,HEP,0.38
33899,1975,NURO,0.41
33900,357,IAC,0.69
33901,1464,MACQW,0.95
33902,848,VMW,0.39
33903,1563,CTV,0.52
33904,573,ERII,0.63
33905,1559,MMLP,0.13
33906,1755,TNP^E,0.78
33907,178,DEA,0.05
33908,147,MCC,0.21
33909,1580,GPT^A,0.86
33910,1435,INSW,0.18
33911,1220,FII,0.99
33912,1813,OASM,0.85
33913,1378,CYCC,0.48
33914,1730,CWAY,0.47
33915,649,LTXB,0.37
33916,744,COE,0.43
33917,1988,VSTO,0.98
33918,200,SHO,0.27
33919,312,ZN,0.46
33920,1893,VVI,0.97
33921,8,COST,0.13
33922,1377,GWB,0.65
33923,1805,DTY,0.59
33924,1584,HCSG,0.92
33925,1433,INTC,0.78
33926,640,FORM,0.31
33927,24,EMCG,0.24
33928,727,SYY,0.67
33929,1476,ESBK,0.29
33930,161,ALR^B,0.15
33931,1447,ATTO,0.33
33932,1718,MACQ,0.38
33933,65,GMED,0.82
33934,1977,CLRB,0.76
33935,19,AIRG,0.83
33936,1642,HIIQ,0.25
33937,1422,BANFP,0.18
33938,1774,GFA,0.06
33939,148,DQ,0.44
33940,1595,NYMTO,0.55
33941,1327,MDIV,0.05
33942,122,SPWR,0.52
33943,1488,RMP,0.52
33944,1809,NVG,0.6
33945,316,INFO,0.2
33946,821,TISI,0.41
33947,323,VEDL,0.76
33948,138,CNX,0.48
33949,1680,VTVT,0.22
33950,1219,VIGI,0.5
33951,29,DRYS,0.39
33952,551,EFSC,0.33
33953,1440,TISI,0.82
33954,165,MYOK,0.02
33955,410,GES,0.99
33956,527,UBOH,0.11
33957,917,MACQ,0.42
33958,1525,LORL,0.83
33959,1991,ASGN,0.05
33960,1212,JHX,0.82
33961,1032,VMW,0.22
33962,1458,MACQ,0.17
33963,1827,MLP,0.99
33964,365,PSC,0.06
33965,873,JPM^F,0.67
33966,434,IAC,1.0
33967,311,DHT,0.68
33968,454,HIMX,0.35
33969,545,MZOR,0.36
33970,695,INN,0.13
33971,1919,LAZ,0.23
33972,1839,APA,0.9
33973,462,JSM,0.15
33974,271,STMP,0.13
33975,1798,WLDN,0.95
33976,685,JSM,0.0
33977,1749,EFSC,0.39
33978,607,TSC,0.67
33979,172,HAE,0.33
33980,1748,MTG,0.82
33981,971,CAE,0.49
33982,1469,CIR,0.52
33983,1036,SILC,0.46
33984,358,EVOL,0.65
33985,959,EMIF,0.01
33986,1842,DTK,0.47
33987,605,RMAX,0.69
33988,1529,THG,0.39
33989,362,LMAT,0.37
33990,1172,CAMP,0.28
33991,95,KTF,0.57
33992,518,ESBK,0.35
33993,992,PPG,0.68
33994,1915,ATTO,1.0
33995,606,topic_id,0.06
33996,1962,DQ,0.99
33997,630,TSEM,0.74
33998,214,MPO,0.93
33999,1429,DSLV,0.08
34000,339,IMKTA,0.23
34001,771,PLYAW,0.62
34002,176,SIX,0.65
34003,1194,DFS,0.71
34004,1960,PRLB,0.18
34005,51,WMGI,0.41
34006,1542,NDLS,0.2
34007,1140,VCEL,0.17
34008,1353,FRME,0.21
34009,1996,UBSH,0.33
34010,1070,DXJS,0.33
34011,740,SRUN,0.2
34012,360,DYNT,0.67
34013,1107,NGHCZ,0.68
34014,572,IMKTA,0.6
34015,1839,TWNKW,0.01
34016,1218,MOBL,0.35
34017,122,CL,0.09
34018,706,MMLP,0.27
34019,518,RMAX,0.62
34020,1678,GLOB,0.47
34021,798,GMS,0.45
34022,818,RARX,0.4
34023,418,KBWP,0.88
34024,1324,ANGO,0.27
34025,1433,CAMP,0.18
34026,1965,KTF,0.53
34027,362,FBR,0.72
34028,937,EPR,0.0
34029,154,TLP,0.99
34030,1796,PHI,0.48
34031,1020,RADA,0.41
34032,534,VONV,0.5
34033,1236,DORM,0.16
34034,1827,ICHR,0.82
34035,492,EV,0.53
34036,629,PPG,0.67
34037,903,ELVT,0.89
34038,7,EMCG,0.77
34039,798,EFSC,0.21
34040,1589,GCO,0.56
34041,689,GHY,0.66
34042,168,NQ,0.33
34043,31,COWN,0.73
34044,1278,NTC,0.57
34045,1351,BAM,0.94
34046,1207,ETW,0.49
34047,1326,CNXC,0.96
34048,1378,BUFF,0.05
34049,1039,CRNT,0.33
34050,5,VCEL,0.8
34051,646,CRNT,0.4
34052,1306,HBP,0.38
34053,1507,UTF,0.18
34054,953,RILYL,0.26
34055,338,NM^H,1.0
34056,455,DSLV,0.6
34057,1058,AFW.CL,0.27
34058,1410,CMRE,0.17
34059,94,MX,0.75
34060,1212,VMI,0.19
34061,1842,RYI,0.4
34062,1748,EV,0.88
34063,694,DGII,0.96
34064,829,IDE,0.32
34065,1479,CBL^D,0.27
34066,68,CHRW,0.82
34067,1672,JCI,0.2
34068,455,MOBL,0.49
34069,1438,PHI,0.57
34070,999,DSXN,0.18
34071,774,TLP,0.35
34072,76,FORD,1.0
34073,821,HEAR,0.55
34074,892,PCN,0.49
34075,684,MPO,0.07
34076,321,INSG,0.33
34077,726,BXMX,0.75
34078,759,DSLV,0.76
34079,1134,HCSG,0.88
34080,1025,RCL,0.22
34081,754,NM^H,0.57
34082,1489,COWN,0.07
34083,1431,KBWB,0.59
34084,1135,DQ,0.82
34085,664,RMP,0.68
34086,1309,UONE,0.64
34087,1599,BAM,0.4
34088,1800,ELVT,0.55
34089,184,FPAY,0.86
34090,1898,FSC,0.98
34091,511,LMNR,0.09
34092,891,GPT^A,0.2
34093,1745,HGT,0.18
34094,1087,KEM,0.98
34095,1778,IAC,0.28
34096,1348,XOXO,0.07
34097,1871,TISI,0.74
34098,1206,ESPR,0.9
34099,976,PBIB,0.95
34100,430,FCB,0.87
34101,357,WRB^B,0.92
34102,1838,CL,0.16
34103,1430,ESPR,0.35
34104,1939,ADNT,0.96
34105,1130,PTGX,0.18
34106,258,GFA,0.82
34107,850,TOUR,0.89
34108,1407,RGSE,0.37
34109,998,TTEC,0.0
34110,483,CLIR,0.63
34111,577,AFW.CL,0.16
34112,992,OACQ,0.96
34113,1971,LORL,0.03
34114,1624,ANIP,0.53
34115,54,IPHI,0.83
34116,1893,CYCC,0.84
34117,1078,BIOC,0.15
34118,405,KTF,0.41
34119,603,LMAT,0.95
34120,989,CAE,0.7
34121,1806,NMS,0.1
34122,694,PAVMW,0.96
34123,627,DTY,0.45
34124,1378,HZO,0.83
34125,1723,RCII,0.14
34126,184,AJRD,0.36
34127,427,GENE,0.7
34128,305,ENIC,0.9
34129,1118,AMAG,0.54
34130,1509,UONE,0.25
34131,1309,GLYC,0.79
34132,1058,BWLD,0.45
34133,489,AFSI^C,0.87
34134,110,BRSS,0.84
34135,1759,AIRG,0.95
34136,657,NBD,0.45
34137,193,CSQ,0.07
34138,86,PHD,0.21
34139,426,BLD,0.1
34140,235,PAVMW,0.51
34141,1486,NYLD.A,0.26
34142,1630,AFW.CL,0.33
34143,1040,CCP,0.41
34144,74,NHI,0.23
34145,271,HAE,0.07
34146,829,RCL,0.69
34147,360,CEM,0.23
34148,1089,PBIB,0.64
34149,1909,DE,0.02
34150,1608,KSS,0.64
34151,1707,WABC,0.05
34152,1859,GCVRZ,0.51
34153,1496,NUM,0.87
34154,1786,HEP,0.07
34155,363,VIGI,0.5
34156,1768,AOI,0.16
34157,19,LAZ,0.45
34158,1447,CLIR,0.32
34159,541,BAC^D,0.17
34160,18,RADA,0.28
34161,157,STAF,0.82
34162,1988,DXLG,0.24
34163,771,AMCN,0.8
34164,22,CFBK,0.62
34165,827,RCL,0.88
34166,1192,JPM^F,0.34
34167,944,FLOW,0.59
34168,1401,CAE,0.69
34169,363,ZN,0.45
34170,684,VEDL,0.48
34171,764,CLNS^D,0.48
34172,1615,NICE,0.43
34173,448,EMIF,0.99
34174,1271,DDR,0.37
34175,1025,VECO,0.43
34176,1128,BMRC,0.01
34177,313,ANGO,0.29
34178,1095,EVOK,0.83
34179,58,EVOL,0.58
34180,1794,FBSS,0.11
34181,73,FPT,0.25
34182,822,AAT,0.69
34183,1588,LBTYK,0.98
34184,937,RADA,0.04
34185,1670,SRG,0.67
34186,1885,SMED,0.08
34187,165,VALE.P,0.64
